documento,numero,fecha,grupo1,tipo,pedido,numpedido
19005946,790.47,25/07/19,ILDE REINA
19005947,1891.49,25/07/19,ILDE REINA
19000567,113.69,24/01/19,ILDE REINA
19000568,4223.83,24/01/19,ILDE REINA
19000569,95.17,24/01/19,ILDE REINA
19007289,303.58,19/09/19,ILDE REINA
19005866,2183.95,22/07/19,ILDE REINA
19005867,2003.66,22/07/19,ILDE REINA
19000750,2428.35,31/01/19,ILDE REINA
19000749,72.65,31/01/19,ILDE REINA
19000748,79.16,31/01/19,ILDE REINA
19000747,116.66,31/01/19,ILDE REINA
19000746,1217.44,31/01/19,ILDE REINA
19000745,116.28,31/01/19,ILDE REINA
19000744,573.95,31/01/19,ILDE REINA
19000743,1514.74,31/01/19,ILDE REINA
19000742,892.49,31/01/19,ILDE REINA
19000741,1726.36,31/01/19,ILDE REINA
19005930,483.38,25/07/19,ILDE REINA
19007294,771.37,19/09/19,ILDE REINA
19007295,388.06,19/09/19,ILDE REINA
19007296,36.43,19/09/19,ILDE REINA
19007297,115.47,19/09/19,ILDE REINA
19007298,1494.36,19/09/19,ILDE REINA
19007299,156.40,19/09/19,ILDE REINA
19007300,350.59,19/09/19,ILDE REINA
19007301,177.16,19/09/19,ILDE REINA
19007302,168.00,19/09/19,ILDE REINA
19000340,768.61,17/01/19,ILDE REINA
19000341,47.65,17/01/19,ILDE REINA
19000342,172.54,17/01/19,ILDE REINA
19000343,15.54,17/01/19,ILDE REINA
19000344,321.98,17/01/19,ILDE REINA
19000345,2332.21,17/01/19,ILDE REINA
19000346,54.60,17/01/19,ILDE REINA
19000347,135.57,17/01/19,ILDE REINA
19005948,41.82,25/07/19,ILDE REINA
19005949,50.95,25/07/19,ILDE REINA
19005950,707.33,25/07/19,ILDE REINA
19005951,34.02,25/07/19,ILDE REINA
19005952,105.44,25/07/19,ILDE REINA
19005953,445.77,25/07/19,ILDE REINA
19005954,31.85,25/07/19,ILDE REINA
19005955,226.88,25/07/19,ILDE REINA
19005956,170.91,25/07/19,ILDE REINA
19005957,16.79,25/07/19,ILDE REINA
19005958,210.35,25/07/19,ILDE REINA
19005959,63.52,25/07/19,ILDE REINA
19005960,3808.39,25/07/19,ILDE REINA
19005961,1879.17,25/07/19,ILDE REINA
19007290,580.18,19/09/19,ILDE REINA
19007291,51.09,19/09/19,ILDE REINA
19007292,518.24,19/09/19,ILDE REINA
19007293,18.48,19/09/19,ILDE REINA
19005723,278.49,18/07/19,ILDE REINA
19005724,387.12,18/07/19,ILDE REINA
19005725,30.16,18/07/19,ILDE REINA
19005726,984.96,18/07/19,ILDE REINA
19005727,1668.91,18/07/19,ILDE REINA
19005728,275.06,18/07/19,ILDE REINA
19005729,46.70,18/07/19,ILDE REINA
19005730,917.57,18/07/19,ILDE REINA
19005731,1164.46,18/07/19,ILDE REINA
19005732,105.43,18/07/19,ILDE REINA
19005733,51.86,18/07/19,ILDE REINA
19005734,342.87,18/07/19,ILDE REINA
19005735,208.61,18/07/19,ILDE REINA
19005736,506.87,18/07/19,ILDE REINA
19005737,145.64,18/07/19,ILDE REINA
19005738,53.90,18/07/19,ILDE REINA
19005739,3344.50,18/07/19,ILDE REINA
19007505,229.97,26/09/19,ILDE REINA
19007504,624.20,26/09/19,ILDE REINA
19007503,1589.55,26/09/19,ILDE REINA
19007502,166.68,26/09/19,ILDE REINA
19007501,1928.03,26/09/19,ILDE REINA
19007500,1039.12,26/09/19,ILDE REINA
19007499,36.62,26/09/19,ILDE REINA
19007498,407.49,26/09/19,ILDE REINA
19007497,126.88,26/09/19,ILDE REINA
19007496,68.03,26/09/19,ILDE REINA
19007495,393.96,26/09/19,ILDE REINA
19007494,613.01,26/09/19,ILDE REINA
19007493,31.26,26/09/19,ILDE REINA
19007492,216.49,26/09/19,ILDE REINA
19007491,907.31,26/09/19,ILDE REINA
19007490,879.34,26/09/19,ILDE REINA
19007489,315.27,26/09/19,ILDE REINA
19000368,4301.06,17/01/19,ILDE REINA
19007282,1780.25,19/09/19,ILDE REINA
19007283,867.24,19/09/19,ILDE REINA
19000562,70.00,24/01/19,ILDE REINA
19007284,49.00,19/09/19,ILDE REINA
19007285,28.17,19/09/19,ILDE REINA
19007286,695.46,19/09/19,ILDE REINA
19000563,356.50,24/01/19,ILDE REINA
19000564,76.83,24/01/19,ILDE REINA
19000565,89.25,24/01/19,ILDE REINA
19000566,390.41,24/01/19,ILDE REINA
19007287,437.97,19/09/19,ILDE REINA
19007288,148.52,19/09/19,ILDE REINA
19006648,6101.57,22/08/19,ILDE REINA
19006647,390.45,22/08/19,ILDE REINA
19006646,1381.83,22/08/19,ILDE REINA
19006645,55.89,22/08/19,ILDE REINA
19006644,149.81,22/08/19,ILDE REINA
19005740,4.14,18/07/19,ILDE REINA
19005741,318.75,18/07/19,ILDE REINA
19005742,408.32,18/07/19,ILDE REINA
19005743,330.21,18/07/19,ILDE REINA
19005744,102.99,18/07/19,ILDE REINA
19005745,4.52,18/07/19,ILDE REINA
19005746,2104.32,18/07/19,ILDE REINA
19005747,216.02,18/07/19,ILDE REINA
19005748,24.50,18/07/19,ILDE REINA
19005749,73.19,18/07/19,ILDE REINA
19005750,167.36,18/07/19,ILDE REINA
19005751,1021.23,18/07/19,ILDE REINA
19005752,8623.11,18/07/19,ILDE REINA
19005753,799.05,18/07/19,ILDE REINA
19005754,281.39,18/07/19,ILDE REINA
19000367,38.74,17/01/19,ILDE REINA
19000366,73.50,17/01/19,ILDE REINA
19000365,377.55,17/01/19,ILDE REINA
19000361,77.72,17/01/19,ILDE REINA
19000362,31.48,17/01/19,ILDE REINA
19000363,2065.88,17/01/19,ILDE REINA
19000364,703.69,17/01/19,ILDE REINA
19008793,518.66,07/11/19,ILDE REINA
19008794,273.18,07/11/19,ILDE REINA
19008795,125.18,07/11/19,ILDE REINA
19008796,1787.07,07/11/19,ILDE REINA
19008797,492.85,07/11/19,ILDE REINA
19008798,1082.75,07/11/19,ILDE REINA
19008799,322.50,07/11/19,ILDE REINA
19008800,110.64,07/11/19,ILDE REINA
19008998,806.70,14/11/19,ILDE REINA
19008997,2475.19,14/11/19,ILDE REINA
19008996,125.91,14/11/19,ILDE REINA
19008995,1193.15,14/11/19,ILDE REINA
19008994,238.36,14/11/19,ILDE REINA
19006179,1864.38,01/08/19,ILDE REINA
19006180,1148.78,01/08/19,ILDE REINA
19006181,126.06,01/08/19,ILDE REINA
19006182,4.51,01/08/19,ILDE REINA
19006183,33.60,01/08/19,ILDE REINA
19006184,890.44,01/08/19,ILDE REINA
19006185,87.74,01/08/19,ILDE REINA
19006186,39.47,01/08/19,ILDE REINA
19006187,167.36,01/08/19,ILDE REINA
19006188,162.22,01/08/19,ILDE REINA
19006189,543.57,01/08/19,ILDE REINA
19006190,1542.46,01/08/19,ILDE REINA
19000356,46.67,17/01/19,ILDE REINA
19000357,78.62,17/01/19,ILDE REINA
19000358,499.52,17/01/19,ILDE REINA
19000359,126.55,17/01/19,ILDE REINA
19000360,3135.68,17/01/19,ILDE REINA
19006354,40.35,08/08/19,ILDE REINA
19006355,273.10,08/08/19,ILDE REINA
19006356,184.86,08/08/19,ILDE REINA
19006357,1555.65,08/08/19,ILDE REINA
19006358,243.93,08/08/19,ILDE REINA
19006359,73.50,08/08/19,ILDE REINA
19006360,634.55,08/08/19,ILDE REINA
19006361,1886.23,08/08/19,ILDE REINA
19006362,1358.18,08/08/19,ILDE REINA
19006363,25.76,08/08/19,ILDE REINA
19006364,219.28,08/08/19,ILDE REINA
19006365,2595.59,08/08/19,ILDE REINA
19006366,60.39,08/08/19,ILDE REINA
19006367,1113.31,08/08/19,ILDE REINA
19006368,284.40,08/08/19,ILDE REINA
19006369,153.51,08/08/19,ILDE REINA
19006370,3674.29,08/08/19,ILDE REINA
19008993,1718.71,14/11/19,ILDE REINA
19008992,1306.81,14/11/19,ILDE REINA
19008991,267.07,14/11/19,ILDE REINA
19008990,33.50,14/11/19,ILDE REINA
19008989,92.57,14/11/19,ILDE REINA
19008988,776.42,14/11/19,ILDE REINA
19008987,222.61,14/11/19,ILDE REINA
19008986,35.06,14/11/19,ILDE REINA
19006523,90.95,22/08/19,ILDE REINA
19006522,5701.05,22/08/19,ILDE REINA
19006521,100.00,22/08/19,ILDE REINA
19008983,1279.25,14/11/19,ILDE REINA
19008984,1844.53,14/11/19,ILDE REINA
19008985,769.33,14/11/19,ILDE REINA
19006371,353.12,08/08/19,ILDE REINA
19006351,251.91,08/08/19,ILDE REINA
19006352,186.44,08/08/19,ILDE REINA
19006353,57.57,08/08/19,ILDE REINA
19000730,105.00,31/01/19,ILDE REINA
19000729,1280.41,31/01/19,ILDE REINA
19000728,122.14,31/01/19,ILDE REINA
19000727,270.08,31/01/19,ILDE REINA
19007303,13.75,19/09/19,ILDE REINA
19007304,103.15,19/09/19,ILDE REINA
19007305,339.96,19/09/19,ILDE REINA
19007306,64.23,19/09/19,ILDE REINA
19007307,958.22,19/09/19,ILDE REINA
19007308,2649.84,19/09/19,ILDE REINA
19007309,958.16,19/09/19,ILDE REINA
19007310,116.36,19/09/19,ILDE REINA
19006543,533.23,22/08/19,ILDE REINA
19006542,113.97,22/08/19,ILDE REINA
19006541,173.32,22/08/19,ILDE REINA
19006540,296.55,22/08/19,ILDE REINA
19006539,12.25,22/08/19,ILDE REINA
19000348,708.73,17/01/19,ILDE REINA
19000349,632.78,17/01/19,ILDE REINA
19000350,1193.11,17/01/19,ILDE REINA
19000351,1252.90,17/01/19,ILDE REINA
19000352,3216.88,17/01/19,ILDE REINA
19000353,294.37,17/01/19,ILDE REINA
19000354,2286.03,17/01/19,ILDE REINA
19000355,729.71,17/01/19,ILDE REINA
19000740,108.95,31/01/19,ILDE REINA
19000739,140.31,31/01/19,ILDE REINA
19000738,1370.21,31/01/19,ILDE REINA
19000737,490.09,31/01/19,ILDE REINA
19000736,53.95,31/01/19,ILDE REINA
19000735,150.44,31/01/19,ILDE REINA
19000734,68.61,31/01/19,ILDE REINA
19000733,167.27,31/01/19,ILDE REINA
19000732,1977.67,31/01/19,ILDE REINA
19000731,4906.62,31/01/19,ILDE REINA
19006162,43.75,01/08/19,ILDE REINA
19006163,29.83,01/08/19,ILDE REINA
19006164,151.94,01/08/19,ILDE REINA
19006165,329.10,01/08/19,ILDE REINA
19006166,3845.26,01/08/19,ILDE REINA
19006167,1616.10,01/08/19,ILDE REINA
19006168,362.22,01/08/19,ILDE REINA
19006169,50.05,01/08/19,ILDE REINA
19006170,123.89,01/08/19,ILDE REINA
19006171,353.31,01/08/19,ILDE REINA
19006172,70.84,01/08/19,ILDE REINA
19006173,28.37,01/08/19,ILDE REINA
19006174,197.28,01/08/19,ILDE REINA
19006175,1784.38,01/08/19,ILDE REINA
19006176,79.21,01/08/19,ILDE REINA
19006177,622.88,01/08/19,ILDE REINA
19006178,258.96,01/08/19,ILDE REINA
19006538,759.82,22/08/19,ILDE REINA
19006537,1931.69,22/08/19,ILDE REINA
19006536,1441.72,22/08/19,ILDE REINA
19006535,6711.02,22/08/19,ILDE REINA
19006534,2208.25,22/08/19,ILDE REINA
19006533,1537.42,22/08/19,ILDE REINA
19006532,248.19,22/08/19,ILDE REINA
19006531,790.76,22/08/19,ILDE REINA
19006530,907.73,22/08/19,ILDE REINA
19006529,22.78,22/08/19,ILDE REINA
19006528,217.06,22/08/19,ILDE REINA
19006527,898.42,22/08/19,ILDE REINA
19006526,89.60,22/08/19,ILDE REINA
19006525,142.62,22/08/19,ILDE REINA
19006524,102.06,22/08/19,ILDE REINA
19006159,208.34,01/08/19,ILDE REINA
19006160,744.65,01/08/19,ILDE REINA
19006161,2938.60,01/08/19,ILDE REINA
19005042,1106.47,27/06/19,ILDE REINA
19005043,139.97,27/06/19,ILDE REINA
19005044,275.86,27/06/19,ILDE REINA
19005045,816.18,27/06/19,ILDE REINA
19005046,12.14,27/06/19,ILDE REINA
19005047,62.44,27/06/19,ILDE REINA
19005049,24.85,27/06/19,ILDE REINA
19005050,112.25,27/06/19,ILDE REINA
19005051,471.20,27/06/19,ILDE REINA
19005052,2908.87,27/06/19,ILDE REINA
19005053,194.50,27/06/19,ILDE REINA
19005054,503.85,27/06/19,ILDE REINA
19007714,57.81,03/10/19,ILDE REINA
19007713,24.50,03/10/19,ILDE REINA
19007712,13.58,03/10/19,ILDE REINA
19007711,499.91,03/10/19,ILDE REINA
19007710,142.57,03/10/19,ILDE REINA
19005025,541.76,27/06/19,ILDE REINA
19005026,3100.51,27/06/19,ILDE REINA
19005027,135.37,27/06/19,ILDE REINA
19005028,116.03,27/06/19,ILDE REINA
19005029,95.20,27/06/19,ILDE REINA
19005030,478.88,27/06/19,ILDE REINA
19005031,257.95,27/06/19,ILDE REINA
19005032,58.51,27/06/19,ILDE REINA
19005033,389.83,27/06/19,ILDE REINA
19005034,597.48,27/06/19,ILDE REINA
19005035,194.06,27/06/19,ILDE REINA
19005036,237.24,27/06/19,ILDE REINA
19005037,766.48,27/06/19,ILDE REINA
19005038,98.98,27/06/19,ILDE REINA
19005039,1520.18,27/06/19,ILDE REINA
19005040,61.39,27/06/19,ILDE REINA
19005041,260.70,27/06/19,ILDE REINA
19006773,45.80,29/08/19,ILDE REINA
19009228,80.73,21/11/19,ILDE REINA
19009227,2699.66,21/11/19,ILDE REINA
19009226,476.64,21/11/19,ILDE REINA
19009225,1846.76,21/11/19,ILDE REINA
19009224,241.68,21/11/19,ILDE REINA
19009223,1467.22,21/11/19,ILDE REINA
19009222,71.12,21/11/19,ILDE REINA
19009221,703.02,21/11/19,ILDE REINA
19009220,564.22,21/11/19,ILDE REINA
19009219,1080.53,21/11/19,ILDE REINA
19009218,60.78,21/11/19,ILDE REINA
19009217,65.27,21/11/19,ILDE REINA
19005202,81.38,04/07/19,ILDE REINA
19005260,510.45,04/07/19,ILDE REINA
19005261,225.82,04/07/19,ILDE REINA
19005262,547.33,04/07/19,ILDE REINA
19007709,117.59,03/10/19,ILDE REINA
19007708,65.09,03/10/19,ILDE REINA
19007707,199.75,03/10/19,ILDE REINA
19007706,849.36,03/10/19,ILDE REINA
19009231,571.45,21/11/19,ILDE REINA
19009230,2966.86,21/11/19,ILDE REINA
19009229,582.06,21/11/19,ILDE REINA
19006784,100.08,29/08/19,ILDE REINA
19006783,2186.55,29/08/19,ILDE REINA
19006782,3545.81,29/08/19,ILDE REINA
19006781,1565.77,29/08/19,ILDE REINA
19006780,98.70,29/08/19,ILDE REINA
19006779,292.63,29/08/19,ILDE REINA
19006778,491.43,29/08/19,ILDE REINA
19006777,1078.48,29/08/19,ILDE REINA
19006776,1609.85,29/08/19,ILDE REINA
19006775,342.80,29/08/19,ILDE REINA
19006774,1530.81,29/08/19,ILDE REINA
19004746,66.80,20/06/19,ILDE REINA
19004747,210.35,20/06/19,ILDE REINA
19004748,145.48,20/06/19,ILDE REINA
19004749,580.07,20/06/19,ILDE REINA
19004750,169.23,20/06/19,ILDE REINA
19004751,6.87,20/06/19,ILDE REINA
19004752,1063.43,20/06/19,ILDE REINA
19004753,894.70,20/06/19,ILDE REINA
19004754,280.03,20/06/19,ILDE REINA
19004755,263.43,20/06/19,ILDE REINA
19004756,188.23,20/06/19,ILDE REINA
19004757,47.97,20/06/19,ILDE REINA
19004758,1854.21,20/06/19,ILDE REINA
19004759,215.25,20/06/19,ILDE REINA
19004760,197.70,20/06/19,ILDE REINA
19004761,610.70,20/06/19,ILDE REINA
19004762,170.01,20/06/19,ILDE REINA
19004728,1230.16,20/06/19,ILDE REINA
19004729,16.38,20/06/19,ILDE REINA
19004730,280.96,20/06/19,ILDE REINA
19004731,108.93,20/06/19,ILDE REINA
19004732,58.12,20/06/19,ILDE REINA
19004733,74.73,20/06/19,ILDE REINA
19004734,486.87,20/06/19,ILDE REINA
19004735,237.09,20/06/19,ILDE REINA
19004736,191.14,20/06/19,ILDE REINA
19004737,65.96,20/06/19,ILDE REINA
19004738,147.43,20/06/19,ILDE REINA
19004739,731.63,20/06/19,ILDE REINA
19004740,358.68,20/06/19,ILDE REINA
19004741,29.20,20/06/19,ILDE REINA
19004742,22.05,20/06/19,ILDE REINA
19004743,749.88,20/06/19,ILDE REINA
19004744,202.80,20/06/19,ILDE REINA
19004745,30.24,20/06/19,ILDE REINA
19007729,757.82,03/10/19,ILDE REINA
19007728,11.10,03/10/19,ILDE REINA
19007727,6262.83,03/10/19,ILDE REINA
19007726,24.50,03/10/19,ILDE REINA
19007725,704.40,03/10/19,ILDE REINA
19006785,189.26,29/08/19,ILDE REINA
19001063,83.57,11/02/19,ILDE REINA
19007724,388.62,03/10/19,ILDE REINA
19007723,24.50,03/10/19,ILDE REINA
19007722,733.44,03/10/19,ILDE REINA
19007721,156.22,03/10/19,ILDE REINA
19007720,69.60,03/10/19,ILDE REINA
19007719,3139.96,03/10/19,ILDE REINA
19007718,195.93,03/10/19,ILDE REINA
19007717,923.80,03/10/19,ILDE REINA
19007716,544.12,03/10/19,ILDE REINA
19007715,1081.62,03/10/19,ILDE REINA
19004763,460.83,20/06/19,ILDE REINA
19004764,256.93,20/06/19,ILDE REINA
19004765,51.80,20/06/19,ILDE REINA
19004766,47.23,20/06/19,ILDE REINA
19004767,12.25,20/06/19,ILDE REINA
19004768,138.98,20/06/19,ILDE REINA
19004769,203.39,20/06/19,ILDE REINA
19004770,19.93,20/06/19,ILDE REINA
19004771,49.18,20/06/19,ILDE REINA
19004772,209.29,20/06/19,ILDE REINA
19004773,616.99,20/06/19,ILDE REINA
19004774,557.03,20/06/19,ILDE REINA
19004775,60.64,20/06/19,ILDE REINA
19007734,92.30,03/10/19,ILDE REINA
19007733,760.48,03/10/19,ILDE REINA
19007732,1267.12,03/10/19,ILDE REINA
19007731,300.50,03/10/19,ILDE REINA
19007730,409.48,03/10/19,ILDE REINA
19005504,1098.76,11/07/19,ILDE REINA
19005505,218.76,11/07/19,ILDE REINA
19005506,103.20,11/07/19,ILDE REINA
19005507,133.16,11/07/19,ILDE REINA
19005508,2315.02,11/07/19,ILDE REINA
19005509,294.00,11/07/19,ILDE REINA
19005510,201.67,11/07/19,ILDE REINA
19005511,25.20,11/07/19,ILDE REINA
19000543,1018.09,24/01/19,ILDE REINA
19000544,885.82,24/01/19,ILDE REINA
19000545,158.22,24/01/19,ILDE REINA
19000546,2508.83,24/01/19,ILDE REINA
19000547,2527.78,24/01/19,ILDE REINA
19000548,316.59,24/01/19,ILDE REINA
19000549,996.75,24/01/19,ILDE REINA
19000550,329.37,24/01/19,ILDE REINA
19000551,521.88,24/01/19,ILDE REINA
19006764,1035.86,29/08/19,ILDE REINA
19006763,74.80,29/08/19,ILDE REINA
19006762,45.61,29/08/19,ILDE REINA
19006761,209.40,29/08/19,ILDE REINA
19006760,2214.08,29/08/19,ILDE REINA
19005491,2858.69,11/07/19,ILDE REINA
19005492,477.20,11/07/19,ILDE REINA
19005493,1349.20,11/07/19,ILDE REINA
19005494,35.01,11/07/19,ILDE REINA
19005495,54.15,11/07/19,ILDE REINA
19005496,57.52,11/07/19,ILDE REINA
19005497,268.59,11/07/19,ILDE REINA
19005498,161.69,11/07/19,ILDE REINA
19005499,249.90,11/07/19,ILDE REINA
19005500,995.23,11/07/19,ILDE REINA
19005501,845.93,11/07/19,ILDE REINA
19005502,3683.16,11/07/19,ILDE REINA
19005503,1454.02,11/07/19,ILDE REINA
19005520,28.61,11/07/19,ILDE REINA
19005521,179.21,11/07/19,ILDE REINA
19005522,83.68,11/07/19,ILDE REINA
19005523,122.37,11/07/19,ILDE REINA
19005524,4147.79,11/07/19,ILDE REINA
19005525,777.76,11/07/19,ILDE REINA
19007516,172.72,26/09/19,ILDE REINA
19007515,256.22,26/09/19,ILDE REINA
19007514,1071.06,26/09/19,ILDE REINA
19007513,167.36,26/09/19,ILDE REINA
19007512,199.06,26/09/19,ILDE REINA
19007511,1580.72,26/09/19,ILDE REINA
19007510,432.73,26/09/19,ILDE REINA
19007509,96.20,26/09/19,ILDE REINA
19007508,242.79,26/09/19,ILDE REINA
19007507,314.51,26/09/19,ILDE REINA
19007506,24.50,26/09/19,ILDE REINA
19000552,527.77,24/01/19,ILDE REINA
19000553,113.59,24/01/19,ILDE REINA
19000554,29.79,24/01/19,ILDE REINA
19000555,526.89,24/01/19,ILDE REINA
19000556,2727.43,24/01/19,ILDE REINA
19000557,98.73,24/01/19,ILDE REINA
19000558,119.06,24/01/19,ILDE REINA
19000559,487.50,24/01/19,ILDE REINA
19000560,587.02,24/01/19,ILDE REINA
19000561,131.46,24/01/19,ILDE REINA
19005512,110.16,11/07/19,ILDE REINA
19005513,1706.12,11/07/19,ILDE REINA
19005514,2029.12,11/07/19,ILDE REINA
19005515,171.50,11/07/19,ILDE REINA
19005516,156.80,11/07/19,ILDE REINA
19005517,328.60,11/07/19,ILDE REINA
19005518,362.24,11/07/19,ILDE REINA
19005519,60.10,11/07/19,ILDE REINA
19005281,136.68,04/07/19,ILDE REINA
19006772,1507.99,29/08/19,ILDE REINA
19006771,183.03,29/08/19,ILDE REINA
19005282,231.27,04/07/19,ILDE REINA
19005283,244.08,04/07/19,ILDE REINA
19005284,185.51,04/07/19,ILDE REINA
19005285,433.07,04/07/19,ILDE REINA
19005286,651.49,04/07/19,ILDE REINA
19005287,14.53,04/07/19,ILDE REINA
19005288,167.36,04/07/19,ILDE REINA
19005289,2441.79,04/07/19,ILDE REINA
19005290,1150.89,04/07/19,ILDE REINA
19005291,103.06,04/07/19,ILDE REINA
19000951,89.92,07/02/19,ILDE REINA
19000950,103.42,07/02/19,ILDE REINA
19000949,58.58,07/02/19,ILDE REINA
19000948,363.10,07/02/19,ILDE REINA
19005263,141.58,04/07/19,ILDE REINA
19005264,1110.05,04/07/19,ILDE REINA
19005265,190.23,04/07/19,ILDE REINA
19005266,244.52,04/07/19,ILDE REINA
19005267,568.31,04/07/19,ILDE REINA
19005268,1168.07,04/07/19,ILDE REINA
19005269,743.02,04/07/19,ILDE REINA
19005270,2246.62,04/07/19,ILDE REINA
19005271,70.70,04/07/19,ILDE REINA
19005272,107.34,04/07/19,ILDE REINA
19005273,524.76,04/07/19,ILDE REINA
19005274,57.75,04/07/19,ILDE REINA
19005275,598.07,04/07/19,ILDE REINA
19005276,38.22,04/07/19,ILDE REINA
19005277,1435.07,04/07/19,ILDE REINA
19005278,957.30,04/07/19,ILDE REINA
19005279,112.80,04/07/19,ILDE REINA
19005280,390.07,04/07/19,ILDE REINA
19000929,487.99,07/02/19,ILDE REINA
19000928,145.88,07/02/19,ILDE REINA
19000927,500.50,07/02/19,ILDE REINA
19000926,389.26,07/02/19,ILDE REINA
19000925,37.80,07/02/19,ILDE REINA
19000924,98.00,07/02/19,ILDE REINA
19000923,823.93,07/02/19,ILDE REINA
19005423,3656.12,05/07/19,ILDE REINA
19006770,488.85,29/08/19,ILDE REINA
19005426,1775.58,05/07/19,ILDE REINA
19005428,0.00,08/07/19,ILDE REINA
19005429,325.48,09/07/19,ILDE REINA
19006769,90.95,29/08/19,ILDE REINA
19006768,2140.11,29/08/19,ILDE REINA
19006767,1157.00,29/08/19,ILDE REINA
19006766,2854.97,29/08/19,ILDE REINA
19006765,1783.21,29/08/19,ILDE REINA
19000947,1579.28,07/02/19,ILDE REINA
19000946,164.83,07/02/19,ILDE REINA
19000945,696.98,07/02/19,ILDE REINA
19000944,40.82,07/02/19,ILDE REINA
19000943,34.04,07/02/19,ILDE REINA
19000942,1256.25,07/02/19,ILDE REINA
19000941,496.50,07/02/19,ILDE REINA
19000940,51.95,07/02/19,ILDE REINA
19000939,29.99,07/02/19,ILDE REINA
19000938,85.88,07/02/19,ILDE REINA
19000937,928.82,07/02/19,ILDE REINA
19000936,197.97,07/02/19,ILDE REINA
19000935,588.70,07/02/19,ILDE REINA
19000934,42.63,07/02/19,ILDE REINA
19000933,186.20,07/02/19,ILDE REINA
19000932,754.85,07/02/19,ILDE REINA
19000931,1616.65,07/02/19,ILDE REINA
19000930,2060.68,07/02/19,ILDE REINA
19002116,105.14,21/03/19,ILDE REINA
19002117,49.00,21/03/19,ILDE REINA
19002118,52.70,21/03/19,ILDE REINA
19002119,52.00,21/03/19,ILDE REINA
19002089,592.35,21/03/19,ILDE REINA
19002088,390.89,21/03/19,ILDE REINA
19000038,45.76,03/01/19,ILDE REINA
19009865,222.14,12/12/19,ILDE REINA
19009864,743.97,12/12/19,ILDE REINA
19009863,1715.62,12/12/19,ILDE REINA
19009862,454.98,12/12/19,ILDE REINA
19009861,2886.15,12/12/19,ILDE REINA
19009860,122.50,12/12/19,ILDE REINA
19003286,552.81,02/05/19,ILDE REINA
19003285,2744.20,02/05/19,ILDE REINA
19003284,52.15,02/05/19,ILDE REINA
19008608,79.93,31/10/19,ILDE REINA
19008607,67.67,31/10/19,ILDE REINA
19008606,5952.43,31/10/19,ILDE REINA
19008605,1321.07,31/10/19,ILDE REINA
19008604,161.92,31/10/19,ILDE REINA
19009965,160.80,18/12/19,ILDE REINA
19008603,867.33,31/10/19,ILDE REINA
19008602,494.67,31/10/19,ILDE REINA
19003283,3330.24,02/05/19,ILDE REINA
19003282,878.89,02/05/19,ILDE REINA
19003281,82.86,02/05/19,ILDE REINA
19003280,93.51,02/05/19,ILDE REINA
19003279,213.43,02/05/19,ILDE REINA
19003278,8156.37,02/05/19,ILDE REINA
19002107,24.50,21/03/19,ILDE REINA
19002108,272.96,21/03/19,ILDE REINA
19002109,59.54,21/03/19,ILDE REINA
19002110,52.85,21/03/19,ILDE REINA
19002111,916.67,21/03/19,ILDE REINA
19002915,801.19,17/04/19,ILDE REINA
19002914,3479.51,17/04/19,ILDE REINA
19002913,102.49,17/04/19,ILDE REINA
19002912,40.75,17/04/19,ILDE REINA
19002911,1767.84,17/04/19,ILDE REINA
19002910,25.93,17/04/19,ILDE REINA
19002909,50.17,17/04/19,ILDE REINA
19002908,69.88,17/04/19,ILDE REINA
19002907,811.29,17/04/19,ILDE REINA
19002906,161.28,17/04/19,ILDE REINA
19002905,219.79,17/04/19,ILDE REINA
19002904,178.06,17/04/19,ILDE REINA
19002903,50.96,17/04/19,ILDE REINA
19002902,51.83,17/04/19,ILDE REINA
19002901,390.99,17/04/19,ILDE REINA
19002900,79.43,17/04/19,ILDE REINA
19002899,468.20,17/04/19,ILDE REINA
19008610,50.40,31/10/19,ILDE REINA
19008609,1661.74,31/10/19,ILDE REINA
19002092,12.25,21/03/19,ILDE REINA
19002091,139.91,21/03/19,ILDE REINA
19002090,465.83,21/03/19,ILDE REINA
19002112,1287.36,21/03/19,ILDE REINA
19002113,939.39,21/03/19,ILDE REINA
19002114,2711.16,21/03/19,ILDE REINA
19002115,27.92,21/03/19,ILDE REINA
19003263,1778.42,02/05/19,ILDE REINA
19003262,27.33,02/05/19,ILDE REINA
19003261,125.30,02/05/19,ILDE REINA
19000039,24.50,03/01/19,ILDE REINA
19003260,110.14,02/05/19,ILDE REINA
19001497,673.99,27/02/19,ILDE REINA
19001498,3686.86,27/02/19,ILDE REINA
19001499,12.25,27/02/19,ILDE REINA
19001500,23.79,27/02/19,ILDE REINA
19001501,340.30,27/02/19,ILDE REINA
19001502,213.50,27/02/19,ILDE REINA
19001503,52.17,27/02/19,ILDE REINA
19001504,411.17,27/02/19,ILDE REINA
19001505,193.00,27/02/19,ILDE REINA
19001506,61.55,27/02/19,ILDE REINA
19001507,785.60,27/02/19,ILDE REINA
19001703,127.82,07/03/19,ILDE REINA
19001702,251.37,07/03/19,ILDE REINA
19001701,103.28,07/03/19,ILDE REINA
19001700,65.55,07/03/19,ILDE REINA
19001699,100.44,07/03/19,ILDE REINA
19001698,487.18,07/03/19,ILDE REINA
19001697,263.84,07/03/19,ILDE REINA
19001696,13.32,07/03/19,ILDE REINA
19001695,1672.69,07/03/19,ILDE REINA
